mikla	mikill	lveosf
sögu	saga	nveo
í	í	af
frábæru	frábær	lheþsf
umhverfi	umhverfi	nheþ
.	.	pl

Alls	alls	aa
270	270	ta
m2	m2	ta
þar	þar	aa
af	af	aa
70	70	ta
m2	m2	ta
nýlegur	nýlegur	lkensf
bílskúr	bílskúr	nken
.	.	pl

Eign	eign	nven
sem	sem	ct
vert	verður	lhensf
er	vera	sfg3en
að	að	cn
skoða	skoða	sng
Verð	verð	nhen
27,9	27,9	ta
millj.	millj.	kt

Ísleifsbúð	Ísleifsbúð	nven-s
1-5-7	1-5-7	ta
Þorkákshöfn	Þorkákshöfn	nveþ-s
.	.	pl

Glæsileg	glæsilegur	lhfnsf
og	og	c
íburðarmikil	íburðarmikill	lhfnsf
211	211	ta
m2	m2	ta
raðhús	raðhús	nhfn
sem	sem	ct
bjóða	bjóða	sfg3fn
uppá	uppá	af
ótal	ótal	nhen
möguleika	möguleiki	nkfo
.	.	pl

Húsin	hús	nhfng
afh.	afh.	kt
tilbúin	tilbúinn	lhfnsf
til	til	af
innréttinga	innrétting	nvfe
eða	eða	c
eftir	eftir	af
samkomulagi	samkomulag	nheþ
.	.	pl

Bókaðu	bóka	sbg2en
skoðun	skoðun	nveo
.	.	pl

Furuberg	Furuberg	nhen-s
-	-	pa
Hafnafirði	Hafnarfjörður	nkeþ-s
.	.	pl

Stæðilegt	stæðilegur	lhensf
einbýli	einbýli	nhen
innst	innar	aae
í	í	af
botnlanga	botnlangi	nkeþ
með	með	af
grónum	gróinn	lkeþsf
garði	garður	nkeþ
í	í	af
Setberginu	Setberg	nheþgs
.	.	pl

3-4	3-4	ta
svefnherbergi	svefnherbergi	nhfn
,	,	pk
góð	góður	lvensf
stofa	stofa	nven
og	og	c
eldhús	eldhús	nhen
.	.	pl

Frístandandi	frístandandi	lkenof
bílskúr	bílskúr	nken
og	og	c
hellulögð	hellulagður	lvensf
innkeyrsla	innkeyrsla	nven
.	.	pl

Verð	verð	nhen
55	55	ta
millj.	millj.	kt

Skógarás	Skógarás	nken-s
-	-	pa
Reykjavík	Reykjavík	nveþ-s
.	.	pl

Góð	góður	lvensf
3ja	3ja	ta
herbergja	herbergi	nhfe
íbúð	íbúð	nven
á	á	af
annarri	annar	lveþsf
hæð	hæð	nveþ
með	með	af
bílskúr	bílskúr	nkeþ
.	.	pl

Nýtt	nýr	lhensf
eldhús	eldhús	nhen
og	og	c
tvö	tveir	tfhfn
góð	góður	lhfnsf
svefnherbergi	svefnherbergi	nhfn
.	.	pl

Eign	eign	nven
á	á	af
rólegum	rólegur	lkeþsf
og	og	c
barnvænum	barnvænn	lkeþsf
stað	staður	nkeþ
.	.	pl

Verð	verð	nhen
22,4	22,4	ta
millj.	millj.	kt

Tjaldhólar	Tjaldhólar	nkfn-s
-	-	pa
Selfossi	Selfoss	nkeþ-s
.	.	pl

Vel	vel	aa
skipulögð	skipulagður	lhfnsf
og	og	c
steypt	steyptur	lhfnsf
einbýlishús	einbýlishús	nhfn
í	í	af
Suðurbyggðinni	Suðurbyggð	nveþgs
.	.	pl

4	4	ta
svefnherb.	svefnherb.	kt
,	,	pk
innbyggður	innbyggður	lkensf
bílskúr	bílskúr	nken
.	.	pl

Húsin	hús	nhfng
afhendast	afhenda	sfm3fn
í	í	af
núverandi	núverandi	lheþof
ástandi	ástand	nheþ
,	,	pk
rúmlega	rúmlega	aa
fokheld	fokheldur	lhfnsf
.	.	pl

Góð	góður	lhfnsf
áhv	áhv	x
lán	lán	nhfn
.	.	pl

Lóðir	lóð	nvfn
-	-	pa
Selfossi	Selfoss	nkeþ-s
.	.	pl

Höfum	hafa	sfg1fn
til	til	af
sölu	sala	nvee
4	4	ta
einbýlishúsalóðir	einbýlishúsalóð	nvfo
í	í	af
Fosslandinu	Fossland	nheþgs
á	á	af
Selfossi	Selfoss	nkeþ-s
.	.	pl

Búið	búinn	lhensf
er	vera	sfg3en
að	að	cn
jarðvegsskipta	jarðvegsskipta	sng
og	og	c
kominn	koma	sþgken
er	vera	sfg3en
grunnur	grunnur	nken
á	á	af
tvær	tveir	tfvfo
þeirra	hún	fpvfe
.	.	pl

Fallegt	fallegur	lhensf
útsýni	útsýni	nhen
og	og	c
gott	góður	lhensf
umhverfi	umhverfi	nhen
.	.	pl

Sogsbakki	Sogsbakki	nken-s
-	-	pa
Grímsnesi	Grímsnes	nheþ-s
.	.	pl

Glæsilegt	glæsilegur	lhensf
nýtt	nýr	lhensf
heilsárshús	heilsárshús	nhen
á	á	af
góðri	góður	lveþsf
kjarri	kjarr	nheþ
vaxinni	vaxinn	lveþsf
lóð	lóð	nveþ
.	.	pl

3	3	ta
herb.	herb.	kt
,	,	pk
eikarinnréttingar	eikarinnrétting	nvfn
og	og	c
skápar	skápur	nkfn
,	,	pk
gólfhiti	gólfhiti	nken
,	,	pk
heitur	heitur	lkensf
pottur	pottur	nken
,	,	pk
góð	góður	lvensf
verönd	verönd	nven
og	og	c
stutt	stuttur	lhensf
í	í	af
alla	allur	foveo
þjónustu	þjónusta	nveo
.	.	pl

Verð	verð	nhen
30,9	30,9	ta
millj.	millj.	kt

Ég	ég	fp1en
keypti	kaupa	sfg1eþ
mér	ég	fp1eþ
íbúð	íbúð	nveo
á	á	af
dögunum	dagur	nkfþg
og	og	c
blekið	blek	nheng
var	vera	sfg3eþ
varla	varla	aa
þornað	þorna	sþghen
á	á	af
kaupsamningnum	kaupsamningur	nkeþg
þegar	þegar	c
mér	ég	fp1eþ
barst	bera	sfm3eþ
bréf	bréf	nhen
frá	frá	af
ónefndri	ónefndur	lveþsf
byggingavöruverslun	byggingavöruverslun	nveþ
þar	þar	aa
sem	sem	c
mér	ég	fp1eþ
var	vera	sfg3eþ
óskað	óska	sþghen
til	til	af
hamingju	hamingja	nvee
með	með	af
nýja	nýr	lheovf
heimilið	heimili	nheog
og	og	c
boðið	bjóða	sþghen
afsláttur	afsláttur	nken
af	af	af
ýmsum	ýmis	fovfþ
vörum	vara	nvfþ
.	.	pl

Í	í	af
fyrra	fyrri	lheovm
útskrifaðist	útskrifa	sfm1eþ
ég	ég	fp1en
úr	úr	af
háskóla	háskóli	nkeþ
og	og	c
fékk	fá	sfg1eþ
þá	þá	aa
sendan	senda	sþgkeo
glaðning	glaðningur	nkeo
frá	frá	af
nær	nærri	aam
öllum	allur	fokfþ
bönkum	banki	nkfþ
í	í	af
landinu	land	nheþg
með	með	af
hamingjuóskum	hamingjuósk	nvfþ
og	og	c
gylliboðum	gylliboð	nhfþ
um	um	af
hagstæðustu	hagstæður	lkfove
vextina	vöxtur	nkfog
og	og	c
bestu	góður	lhfove
kjörin	kjör	nhfog
.	.	pl

Einn	einn	foken
bankinn	banki	nkeng
hafði	hafa	sfg3eþ
meira	mikill	lheovm
að	að	cn
segja	segja	sng
fyrir	fyrir	af
því	það	fpheþ
að	að	cn
láta	láta	sng
prenta	prenta	sng
nokkur	nokkur	fohfo
nafnspjöld	nafnspjald	nhfo
handa	handa	af
mér	ég	fp1eþ
með	með	af
nafninu	nafn	nheþg
mínu	minn	feheþ
og	og	c
titli	titill	nkeþ
.	.	pl

Mér	ég	fp1eþ
þótti	þykja	sfg3eþ
þetta	þessi	fahen
svolítið	svolítið	aa
óþægilegt	óþægilegur	lhensf
og	og	c
komst	koma	sfm1eþ
ekki	ekki	aa
hjá	hjá	af
því	það	fpheþ
að	að	cn
velta	velta	sng
því	það	fpheþ
fyrir	fyrir	af
mér	ég	fp1eþ
hvort	hvort	c
allar	allur	fovfn
þessar	þessi	favfn
upplýsingar	upplýsing	nvfn
væru	vera	svg3fþ
opinberar	opinber	lvfnsf
og	og	c
öllum	allur	fokfþ
aðgengilegar	aðgengilegur	lvfnsf
.	.	pl

Hvað	hver	fshen
kemur	koma	sfg3en
það	það	fphen
fyrirtækjum	fyrirtæki	nhfþ
úti	úti	aa
í	í	af
bæ	bær	nkeþ
við	við	aa
þótt	þótt	c
ég	ég	fp1en
hafi	hafa	svg1en
keypt	kaupa	sþghen
mér	ég	fp1eþ
íbúð	íbúð	nveo
eða	eða	c
útskrifast	útskrifa	sþmhen
úr	úr	af
skóla	skóli	nkeþ
?	?	pl

Bein	beinn	lvensf
markaðssetning	markaðssetning	nven
af	af	af
þessu	þessi	faheþ
tagi	tag	nheþ
er	vera	sfg3en
svo	svo	aa
sem	sem	c
ekkert	enginn	fohen
ný	nýr	lvensf
af	af	af
nálinni	nál	nveþg
.	.	pl

Um	um	af
það	sá	faheo
leyti	leyti	nheo
sem	sem	ct
ég	ég	fp1en
varð	verða	sfg1eþ
kynþroska	kynþroska	lvenof
fékk	fá	sfg1eþ
ég	ég	fp1en
send	senda	sþghfo
Always	Always	e
Ultra	Ultra	e
dömubindi	dömubindi	nhfo
í	í	af
pósti	póstur	nkeþ
og	og	c
mér	ég	fp1eþ
skilst	skilja	sfm3en
að	að	c
foreldrum	foreldrar	nkfþ
fermingarbarna	fermingarbarn	nhfe
sé	vera	svg3en
sendur	senda	sþgken
allur	allur	foken
fjandinn	fjandi	nkeng
þessa	þessi	fakfo
mánuði	mánuður	nkfo
sem	sem	ct
fermingarbrjálæðið	fermingarbrjálæði	nheng
stendur	standa	sfg3en
yfir	yfir	aa
.	.	pl

Markaðssetning	markaðssetning	nven
sem	sem	ct
þessi	þessi	faven
virkar	virka	sfg3en
kannski	kannski	aa
á	á	af
suma	sumur	fokfo
en	en	c
hún	hún	fpven
virkar	virka	sfg3en
ekki	ekki	aa
á	á	af
mig	ég	fp1eo
.	.	pl

Mér	ég	fp1eþ
finnast	finna	x
þessi	þessi	fahfn
fyrirtæki	fyrirtæki	nhfn
uppáþrengjandi	uppáþrengjandi	lhfnof
og	og	c
verð	verða	sfg1en
pirruð	pirraður	lvensf
á	á	af
afskiptaseminni	afskiptasemi	nveþg
.	.	pl

Ég	ég	fp1en
er	vera	sfg1en
í	í	af
viðskiptum	viðskipti	nhfþ
við	við	af
eina	einn	lkeovf
bankann	banki	nkeog
sem	sem	ct
lét	láta	sfg3eþ
mig	ég	fp1eo
í	í	af
friði	friður	nkeþ
þegar	þegar	c
ég	ég	fp1en
útskrifaðist	útskrifa	sfm1eþ
í	í	af
fyrra	fyrri	lheovm
og	og	c
málning	málning	nven
og	og	c
aðrar	annar	fovfn
vörur	vara	nvfn
fyrir	fyrir	af
nýju	nýr	lveovf
íbúðina	íbúð	nveog
hafa	hafa	sfg3fn
verið	vera	sþghen
keyptar	kaupa	sþgvfn
hjá	hjá	af
samkeppnisaðila	samkeppnisaðili	nkeþ
byggingavöruverslunarinnar	byggingavöruverslun	nveeg
sem	sem	ct
sendi	senda	sfg3eþ
mér	ég	fp1eþ
hamingjuóskirnar	hamingjuósk	nvfog
á	á	af
dögunum	dagur	nkfþg
.	.	pl

Stundum	stundum	aa
finnst	finna	sfm3en
mér	ég	fp1eþ
svolítið	svolítið	aa
óhugnanlegt	óhugnanlegur	lhensf
að	að	cn
búa	búa	sng
í	í	af
samfélagi	samfélag	nheþ
þar	þar	aa
sem	sem	c
allar	allur	fovfn
upplýsingar	upplýsing	nvfn
eru	vera	sfg3fn
skráðar	skrá	sþgvfn
á	á	af
kennitölu	kennitala	nveo
.	.	pl

Kennitöluvæðingin	kennitöluvæðing	nveng
er	vera	sfg3en
komin	koma	sþgven
út	út	aa
fyrir	fyrir	af
öll	allur	fohfo
velsæmismörk	velsæmismark	nhfo
.	.	pl

Um	um	af
daginn	dagur	nkeog
pantaði	panta	sfg1eþ
ég	ég	fp1en
mér	ég	fp1eþ
tíma	tími	nkeo
á	á	af
snyrtistofu	snyrtistofa	nveþ
og	og	c
þurfti	þurfa	sfg1eþ
að	að	cn
gefa	gefa	sng
upp	upp	aa
kennitölu	kennitala	nveo
.	.	pl

Hvar	hvar	aa
endar	enda	sfg3en
þetta	þessi	fahen
og	og	c
hvað	hver	fshen
er	vera	sfg3en
gert	gera	sþghen
við	við	af
þessar	þessi	favfo
upplýsingar	upplýsing	nvfo
?	?	pl

Kannski	kannski	aa
fylgist	fylgja	sfm3en
stóri	stór	lkenvf
bróðir	bróðir	nken
betur	vel	aam
með	með	aa
en	en	c
við	ég	fp1fn
höldum	halda	sfg1fn
.	.	pl

Kannski	kannski	aa
þurfum	þurfa	sfg1fn
við	ég	fp1fn
að	að	cn
passa	passa	sng
okkur	ég	fp1fo
aðeins	aðeins	aa
á	á	af
honum	hann	fpkeþ
.	.	pl

Hann	hann	fpken
er	vera	sfg3en
í	í	af
það	sá	faheo
minnsta	lítill	lheove
ansi	ansi	aa
slunginn	slunginn	lkensf
markaðsfræðingur	markaðsfræðingur	nken
.	.	pl

Kammerkórinn	kammerkór	nkeng
Carmina	Carmina	n----s
heldur	halda	sfg3en
tónleika	tónleikar	nkfo
í	í	af
Þjóðmenningarhúsinu	Þjóðmenningarhúsið	nheþgs
annað	annar	foheo
kvöld	kvöld	nheo
kl.	kl.	ks
20.30	20.30	ta
.	.	pl

Á	á	af
tónleikunum	tónleikar	nkfþg
verða	verða	sfg3fn
flutt	flytja	sþghfn
lög	lag	nhfn
úr	úr	af
íslenska	íslenskur	lheþvf
sönghandritinu	sönghandrit	nheþg
Melódíu	Melódía	nveþ-s
,	,	pk
sem	sem	ct
var	vera	sfg3eþ
ritað	rita	sþghen
um	um	af
1660	1660	ta
og	og	c
hefur	hafa	sfg3en
að	að	cn
geyma	geyma	sng
yfir	yfir	aa
tvöhundruð	tvöhundruð	tfhfo
gömul	gamall	lhfosf
lög	lag	nhfo
af	af	af
ýmsum	ýmis	fokeþ
toga	togi	nkeþ
.	.	pl

Lögin	lag	nhfng
eru	vera	sfg3fn
þverskurður	þverskurður	nken
af	af	af
þeirri	sá	faveþ
tónlist	tónlist	nveþ
sem	sem	ct
naut	njóta	sfg3eþ
mestra	mikill	lvfese
vinsælda	vinsæld	nvfe
á	á	af
Íslandi	Ísland	nheþ-s
á	á	af
17.	17.	ta
öld	öld	nveþ
og	og	c
líklegt	líklegur	lhensf
að	að	c
þar	þar	aa
séu	vera	svg3fn
lög	lag	nhfn
sem	sem	ct
nafntogaðir	nafntogaður	lkfnsf
Íslendingar	Íslendingur	nkfn-s
á	á	af
17.	17.	ta
öld	öld	nveþ
,	,	pk
til	til	af
dæmis	dæmi	nhee
séra	séra	nken
Hallgrímur	Hallgrímur	nken-s
Pétursson	Pétursson	nken-s
,	,	pk
Brynjólfur	Brynjólfur	nken-s
Sveinsson	Sveinsson	nken-s
biskup	biskup	nken
,	,	pk
Jón	Jón	nken-s
Indíafari	Indíafari	nken-s
og	og	c
fleiri	margur	lkfnvm
mætir	mætur	lkfnsf
menn	maður	nkfn
hafi	hafa	svg3fn
haft	hafa	sþghen
dálæti	dálæti	nheo
á	á	aa
,	,	pk
enda	enda	c
eru	vera	sfg3fn
nokkur	nokkur	fohfn
lög	lag	nhfn
í	í	af
handritinu	handrit	nheþg
við	við	af
kvæði	kvæði	nhfo
séra	séra	nkee
Hallgríms	Hallgrímur	nkee-s
.	.	pl

Væntanlegur	væntanlegur	lkensf
er	vera	sfg3en
geisladiskur	geisladiskur	nken
með	með	af
lögum	lag	nhfþ
úr	úr	af
Melódíu	Melódía	nveþ-s
sem	sem	ct
Smekkleysa	Smekkleysa	nven-s
gefur	gefa	sfg3en
út	út	aa
,	,	pk
og	og	c
í	í	af
bæklingi	bæklingur	nkeþ
segir	segja	sfg3en
Árni	Árni	nken-s
Heimir	Heimir	nken-s
Ingólfsson	Ingólfsson	nken-s
,	,	pk
tónlistarfræðingur	tónlistarfræðingur	nken
og	og	c
stjórnandi	stjórnandi	nken
Carminu	Carmina	n----s
,	,	pk
meðal	meðal	af
annars	annar	fohee
um	um	af
Melódíu	Melódía	nveo-s
:	:	pa
«	«	pg
Í	í	af
þessu	þessi	faheþ
stórmerka	stórmerkur	lheþvf
handriti	handrit	nheþ
er	vera	sfg3en
að	að	cn
finna	finna	sng
lög	lag	nhfo
við	við	af
þýðingar	þýðing	nvfo
á	á	af
erlendum	erlendur	lhfþsf
þjóðkvæðum	þjóðkvæði	nhfþ
,	,	pk
tvísöngva	tvísöngur	nkfo
,	,	pk
sálma	sálmur	nkfo
úr	úr	af
íslenskum	íslenskur	lvfþsf
,	,	pk
dönskum	danskur	lvfþsf
og	og	c
þýskum	þýskur	lvfþsf
sálmabókum	sálmabók	nvfþ
og	og	c
gröllurum	grallari	nkfþ
,	,	pk
kaþólska	kaþólskur	lkfosf
kirkjusöngva	kirkjusöngur	nkfo
,	,	pk
eina	einn	tfveo
og	og	c
tvær	tveir	tfvfo
raddir	rödd	nvfo
úr	úr	af
fjórradda	fjórraddaður	lvfþsf
lögum	lag	nhfþ
eftir	eftir	af
nafngreind	nafngreindur	lhfosf
tónskáld	tónskáld	nhfo
,	,	pk
en	en	c
einnig	einnig	aa
lög	lag	nhfo
sem	sem	ct
bera	bera	sfg3fn
séríslensk	séríslenskur	lhfosf
einkenni	einkenni	nhfo
og	og	c
má	mega	sfg3en
með	með	af
nokkurri	nokkur	foveþ
varfærni	varfærni	nveþ
telja	telja	sng
íslensk	íslenskur	lhfosf
þjóðlög	þjóðlag	nhfo
.	.	pl

Tónlistin	tónlist	nveng
á	eiga	sfg3en
rætur	rót	nvfo
að	að	cn
rekja	rekja	sng
m.a.	m.a.	ks
til	til	af
Danmerkur	Danmörk	nvee-s
,	,	pk
Þýskalands	Þýskaland	nhee-s
,	,	pk
Austurríkis	Austurríki	nhee-s
,	,	pk
Sviss	Sviss	nhee-s
,	,	pk
Frakklands	Frakkland	nhee-s
,	,	pk
Spánar	Spánn	nkee-s
og	og	c
Ítalíu	Ítalía	nvee-s
.	.	pl

Því	því	aa
er	vera	sfg3en
ljóst	ljós	lhensf
að	að	c
hvað	hver	fshen
sem	sem	ct
öðru	annar	foheþ
leið	líða	sfg3eþ
hefur	hafa	sfg3en
Ísland	Ísland	nhen-s
ekki	ekki	aa
liðið	líða	sþghen
fyrir	fyrir	af
landfræðilega	landfræðilegur	lveosf
legu	lega	nveo
sína	sinn	feveo
þegar	þegar	c
kom	koma	sfg3eþ
að	að	af
fjölbreytileika	fjölbreytileiki	nkeþ
tónlistarinnar	tónlist	nveeg
sem	sem	ct
hingað	hingað	aa
barst	bera	sfm3eþ
á	á	af
16.	16.	ta
og	og	c
17.	17.	ta
öld	öld	nveþ
.	.	pl
»	»	pg

Kammerkórinn	kammerkór	nkeng
Carmina	Carmina	n----s
er	vera	sfg3en
á	á	af
leið	leið	nveþ
til	til	af
Stokkhólms	Stokkhólmur	nkee-s
þar	þar	aa
sem	sem	c
hópurinn	hópur	nkeng
flytur	flytja	sfg3en
sömu	samur	fbveo
efnisskrá	efnisskrá	nveo
á	á	af
Stockholm	Stockholm	n----s
Early	Early	e
Music	Music	e
Festival	Festival	e
,	,	pk
sem	sem	ct
er	vera	sfg3en
ein	einn	foven
virtasta	virtur	lvenve
endurreisnartónlistarhátíð	endurreisnartónlistarhátíð	nven
Norðurlanda	Norðurlönd	nhfe-s
og	og	c
meðal	meðal	af
annarra	annar	fokfe
gesta	gestur	nkfe
að	að	af
þessu	þessi	faheþ
sinni	sinn	nheþ
má	mega	sfg3en
nefna	nefna	sng
spænska	spænskur	lkeovf
gömbuleikarann	gömbuleikari	nkeog
Jordi	Jordi	n----s
Savall	Savall	n----s
og	og	c
sveit	sveit	nveo
hans	hann	fpkee
,	,	pk
Hesperion	Hesperion	e
XX	xx	x
.	.	pl

Tónleikar	tónleikar	nkfn
Carminu	Carmina	e
verða	verða	sfg3fn
í	í	af
Finnsku	finnskur	lveþvf
kirkjunni	kirkja	nveþg
í	í	af
Stokkhólmi	Stokkhólmur	nkeþ-s
8.	8.	ta
júní	júní	nkeo
og	og	c
verða	verða	sfg3fn
þeir	hann	fpkfn
meðal	meðal	af
annars	annar	fohee
hljóðritaðir	hljóðrita	sþgkfn
af	af	af
sænska	sænskur	lheþvf
útvarpinu	útvarp	nheþg
.	.	pl

Fjölbreyttur	fjölbreyttur	lkensf
tónlistararfur	tónlistararfur	nken

Sumarsýning	sumarsýning	nven
Minjasafnins	Minjasafn	nheegs
á	á	af
Akureyri	Akureyri	nveþ-s
geymir	geyma	sfg3en
brot	brot	nheo
af	af	af
því	sá	faheþ
besta	góður	lheþve
af	af	af
dýrmætum	dýrmætur	lkfþsf
gripum	gripur	nkfþ
frá	frá	af
fyrri	fyrri	lveþvm
tíð	tíð	nveþ
í	í	af
eigu	eiga	nveþ
safnsins	safn	nheeg
.	.	pl

Áhersla	áhersla	nven
sýningarinnar	sýning	nveeg
er	vera	sfg3en
á	á	af
útskorna	útskorinn	lkfosf
og	og	c
málaða	málaður	lkfosf
gripi	gripur	nkfo
úr	úr	af
tré	tré	nheþ
.	.	pl

Hver	hver	foken
og	og	c
einn	einn	foken
gripur	gripur	nken
er	vera	sfg3en
einstakur	einstakur	lkensf
,	,	pk
og	og	c
bera	bera	sfg3fn
þeir	hann	fpkfn
íslensku	íslenskur	lheþsf
hugviti	hugvit	nheþ
fyrr	fyrr	aam
á	á	af
tímum	tími	nkfþ
gott	góður	lheosf
vitni	vitni	nheo
.	.	pl

Elstu	gamall	lkfnve
gripirnir	gripur	nkfng
eru	vera	sfg3fn
frá	frá	af
miðbiki	miðbik	nheþ
18.	18.	ta
aldar	öld	nvee
,	,	pk
en	en	c
flestir	margur	lkfnse
eru	vera	sfg3fn
frá	frá	af
19.	19.	ta
öld	öld	nveþ
.	.	pl

Flestir	margur	lkfnse
gripanna	gripur	nkfeg
eru	vera	sfg3fn
eftir	eftir	af
ónefnda	ónefndur	lkfosf
alþýðutréskera	alþýðutréskeri	nkfo
,	,	pk
gerðir	gera	sþgkfn
af	af	af
mishögum	mishagur	lvfþsf
höndum	hönd	nvfþ
.	.	pl

Þó	þó	aa
eru	vera	sfg3fn
nokkrir	nokkur	fokfn
þeirra	hann	fpkfe
eignaðir	eigna	sþgkfn
þekktum	þekktur	lkfþsf
einstaklingum	einstaklingur	nkfþ
eins	eins	aa
og	og	c
Bólu-Hjálmari	Bólu-Hjálmar	nkeþ-s
,	,	pk
Gunnlaugi	Gunnlaugur	nkeþ-s
Briem	Briem	nkeþ-s
og	og	c
Hallgrími	Hallgrímur	nkeþ-s
Jónssyni	Jónsson	nkeþ-s
frá	frá	af
Naustum	Naust	nhfþ-s
og	og	c
yngstu	ungur	lkfnve
útskornu	útskorinn	lkfnvf
gripirnir	gripur	nkfng
eru	vera	sfg3fn
eftir	eftir	af
þekktari	þekktur	lkfovm
tréskurðarmeistara	tréskurðarmeistari	nkfo
20.	20.	ta
aldar	öld	nvee
.	.	pl

Sýningin	sýning	nveng
gefur	gefa	sfg3en
auk	auk	af
þess	það	fphee
innsýn	innsýn	nveo
í	í	af
íslenska	íslenskur	lveosf
listiðkun	listiðkun	nveo
áður	áður	aa
fyrr	fyrr	aam
,	,	pk
en	en	c
hún	hún	fpven
lifði	lifa	sfg3eþ
aðallega	aðallega	aa
í	í	af
útskurði	útskurður	nkeþ
,	,	pk
málun	málun	nveþ
á	á	af
tré	tré	nheþ
og	og	c
útsaumi	útsaumur	nkeþ
,	,	pk
eins	eins	aa
og	og	c
kunnugt	kunnugur	lhensf
er	vera	sfg3en
.	.	pl

Listiðkun	listiðkun	nven
var	vera	sfg3eþ
mikið	mikið	aa
stunduð	stunda	sþgven
undir	undir	af
handarjaðri	handarjaðar	nkeþ
kirkjunnar	kirkja	nveeg
,	,	pk
en	en	c
hér	hér	aa
eru	vera	sfg3fn
ekki	ekki	aa
sýndir	sýna	sþgkfn
kirkjulegir	kirkjulegur	lkfnsf
gripir	gripur	nkfn
,	,	pk
heldur	heldur	c
brúkshlutir	brúkshlutur	nkfn
heimilanna	heimili	nhfeg
sem	sem	ct
skreytiþörfin	skreytiþörf	nveng
fékk	fá	sfg3eþ
útrás	útrás	nveo
á	á	aa
.	.	pl

Merkileg	merkilegur	lvensf
röð	röð	nven
ljósmynda	ljósmynd	nvfe
úr	úr	af
Drangey	Drangey	nveþ-s
í	í	af
Skagafirði	Skagafjörður	nkeþ-s
er	vera	sfg3en
einnig	einnig	aa
sýnd	sýna	sþgven
sem	sem	c
dæmi	dæmi	nhen
um	um	af
dýrgripi	dýrgripur	nkfo
úr	úr	af
myndasafni	myndasafn	nheþ
Minjasafnsins	Minjasafn	nheegs
.	.	pl

Myndirnar	mynd	nvfng
eru	vera	sfg3fn
teknar	taka	sþgvfn
í	í	af
verstöð	verstöð	nveþ
á	á	af
Drangeyjarvertíð	Drangeyjarvertíð	nveþ-s
,	,	pk
þegar	þegar	c
veiðar	veiði	nvfn
á	á	af
svartfugli	svartfugl	nkeþ
standa	standa	sfg3fn
sem	sem	aa
hæst	hátt	aae
.	.	pl

Minjasafnið	minjasafn	nheng
er	vera	sfg3en
opið	opinn	lhensf
alla	allur	fokfo
daga	dagur	nkfo
frá	frá	af
10-17	10-17	ta
.	.	pl

Brot	brot	nhen
af	af	af
því	sá	faheþ
besta	góður	lheþve
Kl.	kl.	ks
10.00	10.00	ta
Í	í	af
Hafnarhúsinu	Hafnarhús	nheþgs
,	,	pk
Listasafni	Listasafn	nheþ-s
Reykjavíkur	Reykjavík	nvee-s
,	,	pk
standa	standa	sfg3fn
yfir	yfir	aa
þrjár	þrír	tfvfn
sýningar	sýning	nvfn
.	.	pl

Yfirlitssýning	yfirlitssýning	nven
á	á	af
verkum	verk	nhfþ
bandarísku	bandarískur	lveevf
listakonunnar	listakona	nveeg
Roni	Roni	n----s
Horn	Horn	n----s
,	,	pk
myndir	mynd	nvfn
úr	úr	af
safni	safn	nheþ
verka	verk	nhfe
Errós	Erró	nkee-s
og	og	c
í	í	af
D-salnum	D-salur	nkeþgs
sýnir	sýna	sfg3en
Sigurður	Sigurður	nken-s
Guðjónsson	Guðjónsson	nken-s
kvikmynd	kvikmynd	nveo
og	og	c
hljóðinnsetningu	hljóðinnsetning	nveo
.	.	pl

Rainers	Rainers	n----s
Fassbinder	Fassbinder	n----s
minnst	minna	sþmhen
Lík	Lík	nhen-s
í	í	af
óskilum	óskil	nhfþ
,	,	pk
grár	grár	lkensf
gamanleikur	gamanleikur	nken
eftir	eftir	af
skoska	skoskur	lheovf
leikskáldið	leikskáld	nheog
Antony	Antony	n----s
Neilson	Neilson	n----s
er	vera	sfg3en
eitt	einn	tfhen
verkanna	verk	nhfeg
sem	sem	ct
Leikfélag	Leikfélag	nhen-s
Reykjavíkur	Reykjavík	nvee-s
býður	bjóða	sfg3en
upp	upp	aa
á	á	aa
á	á	af
Hláturtíð	hláturtíð	nveþ-s
sinni	sinn	feveþ
annað	annar	lheosf
árið	ár	nheog
í	í	af
röð	röð	nveþ
.	.	pl

Hláturtíðin	hláturtíð	nveng
hefur	hafa	sfg3en
farið	fara	sþghen
heldur	heldur	aam
lágt	lágt	aa
:	:	pa
aukasýning	aukasýning	nven
var	vera	sfg3eþ
á	á	af
farsanum	farsi	nkeþg
vinsæla	vinsæll	lkeþvf
,	,	pk
Viltu	vilja	sfg2en
finna	finna	sng
milljón	milljón	nveo
,	,	pk
síðla	síðla	af
mánaðar	mánuður	nkee
en	en	c
hann	hann	fpken
mun	munu	sfg3en
ekki	ekki	aa
útgenginn	útgenginn	lkensf
.	.	pl

Skellt	skella	sþghen
er	vera	sfg3en
á	á	aa
nokkrum	nokkur	fovfþ
aukasýningum	aukasýning	nvfþ
á	á	af
Belgísku	belgískur	lheþvf
Kongó	Kongó	nheþ-s
,	,	pk
en	en	c
þetta	þessi	fahen
snotra	snotur	lhenvf
leikrit	leikrit	nhen
Braga	Bragi	nkee-s
Ólafssonar	Ólafsson	nkee-s
er	vera	sfg3en
nú	nú	aa
sýnt	sýna	sþghen
